24.7500000000 8.2272413360
25.2500000000 9.0932667397
25.7500000000 9.9592921435
26.2500000000 10.8253175473
26.7500000000 11.6913429511
27.2500000000 12.5573683549
27.7500000000 13.4233937587
28.2500000000 14.2894191624
28.7500000000 15.1554445662
29.2500000000 16.0214699700
29.7500000000 16.8874953738
0.2500000000 17.7535207776
0.7500000000 18.6195461814
1.2500000000 19.4855715851
1.7500000000 20.3515969889
2.2500000000 21.2176223927
2.7500000000 22.0836477965
3.2500000000 22.9496732003
3.7500000000 23.8156986041
4.2500000000 24.6817240079
4.7500000000 25.5477494116
21.2500000000 0.4330127019
21.7500000000 1.2990381057
22.2500000000 2.1650635095
22.7500000000 3.0310889132
23.2500000000 3.8971143170
23.7500000000 4.7631397208
24.2500000000 5.6291651246
24.7500000000 6.4951905284
25.2500000000 7.3612159322
25.7500000000 8.2272413360
26.2500000000 9.0932667397
26.7500000000 9.9592921435
27.2500000000 10.8253175473
27.7500000000 11.6913429511
28.2500000000 12.5573683549
28.7500000000 13.4233937587
29.2500000000 14.2894191624
29.7500000000 15.1554445662
0.2500000000 16.0214699700
0.7500000000 16.8874953738
1.2500000000 17.7535207776
1.7500000000 18.6195461814
2.2500000000 19.4855715851
2.7500000000 20.3515969889
3.2500000000 21.2176223927
3.7500000000 22.0836477965
4.2500000000 22.9496732003
4.7500000000 23.8156986041
5.2500000000 24.6817240079
5.7500000000 25.5477494116
22.2500000000 0.4330127019
22.7500000000 1.2990381057
23.2500000000 2.1650635095
23.7500000000 3.0310889132
24.2500000000 3.8971143170
24.7500000000 4.7631397208
25.2500000000 5.6291651246
25.7500000000 6.4951905284
26.2500000000 7.3612159322
26.7500000000 8.2272413360
27.2500000000 9.0932667397
27.7500000000 9.9592921435
28.2500000000 10.8253175473
28.7500000000 11.6913429511
29.2500000000 12.5573683549
29.7500000000 13.4233937587
0.2500000000 14.2894191624
0.7500000000 15.1554445662
1.2500000000 16.0214699700
1.7500000000 16.8874953738
2.2500000000 17.7535207776
2.7500000000 18.6195461814
3.2500000000 19.4855715851
3.7500000000 20.3515969889
4.2500000000 21.2176223927
4.7500000000 22.0836477965
5.2500000000 22.9496732003
5.7500000000 23.8156986041
6.2500000000 24.6817240079
6.7500000000 25.5477494116
23.2500000000 0.4330127019
23.7500000000 1.2990381057
24.2500000000 2.1650635095
24.7500000000 3.0310889132
25.2500000000 3.8971143170
25.7500000000 4.7631397208
26.2500000000 5.6291651246
26.7500000000 6.4951905284
27.2500000000 7.3612159322
27.7500000000 8.2272413360
28.2500000000 9.0932667397
28.7500000000 9.9592921435
29.2500000000 10.8253175473
29.7500000000 11.6913429511
0.2500000000 12.5573683549
0.7500000000 13.4233937587
1.2500000000 14.2894191624
1.7500000000 15.1554445662
2.2500000000 16.0214699700
2.7500000000 16.8874953738
3.2500000000 17.7535207776
3.7500000000 18.6195461814
4.2500000000 19.4855715851
4.7500000000 20.3515969889
5.2500000000 21.2176223927
5.7500000000 22.0836477965
6.2500000000 22.9496732003
6.7500000000 23.8156986041
7.2500000000 24.6817240079
7.7500000000 25.5477494116
24.2500000000 0.4330127019
24.7500000000 1.2990381057
25.2500000000 2.1650635095
25.7500000000 3.0310889132
26.2500000000 3.8971143170
26.7500000000 4.7631397208
27.2500000000 5.6291651246
27.7500000000 6.4951905284
28.2500000000 7.3612159322
28.7500000000 8.2272413360
29.2500000000 9.0932667397
29.7500000000 9.9592921435
0.2500000000 10.8253175473
0.7500000000 11.6913429511
1.2500000000 12.5573683549
1.7500000000 13.4233937587
2.2500000000 14.2894191624
2.7500000000 15.1554445662
3.2500000000 16.0214699700
3.7500000000 16.8874953738
4.2500000000 17.7535207776
4.7500000000 18.6195461814
5.2500000000 19.4855715851
5.7500000000 20.3515969889
6.2500000000 21.2176223927
6.7500000000 22.0836477965
7.2500000000 22.9496732003
7.7500000000 23.8156986041
8.2500000000 24.6817240079
